time,Thv,sigma,run,H,V
3540.0,0.0,0.0,1,0.0,7.062544260197078e-43
3570.0,0.0,0.0,1,0.0,7.062544260197078e-43
3600.0,0.0,0.0,1,0.0,7.062544260197078e-43
3630.0,0.0,0.0,1,0.0,7.062544260197078e-43
3650.0,0.0,0.0,1,0.0,7.062544260197078e-43
0.0,0.00034722223062999547,0.0,1,0.0,10.0
30.0,0.00034722223062999547,0.0,1,0.0015918695135042071,0.5325787663459778
60.0,0.00034722223062999547,0.0,1,0.00016948729171417654,0.03199750930070877
90.0,0.00034722223062999547,0.0,1,1.4125216694083065e-5,0.0020934403873980045
120.0,0.00034722223062999547,0.0,1,1.086072416001116e-6,0.00014394571189768612
150.0,0.00034722223062999547,0.0,1,8.06792073149154e-8,1.014602639770601e-5
180.0,0.00034722223062999547,0.0,1,5.903117106242917e-9,7.242100537041551e-7
210.0,0.00034722223062999547,0.0,1,4.2903147701167654e-10,5.202363695389067e-8
240.0,0.00034722223062999547,0.0,1,3.108435731036252e-11,3.748525045921269e-9
270.0,0.00034722223062999547,0.0,1,2.2530384675978343e-12,2.70993866235969e-10
300.0,0.00034722223062999547,0.0,1,1.6354093372496908e-13,1.9646484092361582e-11
330.0,0.00034722223062999547,0.0,1,1.1867065422238414e-14,1.4247859619551106e-12
360.0,0.00034722223062999547,0.0,1,8.609810917362961e-16,1.0334289847480083e-13
390.0,0.00034722223062999547,0.0,1,6.246150654973259e-17,7.496236501002874e-15
420.0,0.00034722223062999547,0.0,1,4.531229221116481e-18,5.437769938684541e-16
450.0,0.00034722223062999547,0.0,1,3.287095813096912e-19,3.944623170940416e-17
480.0,0.00034722223062999547,0.0,1,2.384548448488705e-20,2.861497946253425e-18
510.0,0.00034722223062999547,0.0,1,1.729810759845975e-21,2.075786482747095e-19
540.0,0.00034722223062999547,0.0,1,1.2548407894995738e-22,1.505812996464743e-20
570.0,0.00034722223062999547,0.0,1,9.10289633272958e-24,1.0923481405291758e-21
600.0,0.00034722223062999547,0.0,1,6.603433350240912e-25,7.924119152542099e-23
630.0,0.00034722223062999547,0.0,1,4.790269408251548e-26,5.74833830291096e-24
660.0,0.00034722223062999547,0.0,1,3.474966954237556e-27,4.16996509057645e-25
690.0,0.00034722223062999547,0.0,1,2.5208184078468567e-28,3.0249888301710334e-26
720.0,0.00034722223062999547,0.0,1,1.8286578432804204e-29,2.194391674904189e-27
750.0,0.00034722223062999547,0.0,1,1.3265482901289415e-30,1.5918601825343918e-28
780.0,0.00034722223062999547,0.0,1,9.623088700217065e-32,1.1547696895246349e-29
810.0,0.00034722223062999547,0.0,1,6.980786343689421e-33,8.376947021360923e-31
840.0,0.00034722223062999547,0.0,1,5.064017265550433e-34,6.076810322882355e-32
870.0,0.00034722223062999547,0.0,1,3.673545259169089e-35,4.4082580992171236e-33
900.0,0.00034722223062999547,0.0,1,2.664871665540383e-36,3.197845596868164e-34
930.0,0.00034722223062999547,0.0,1,1.9331560275770755e-37,2.3197871613460093e-35
960.0,0.00034722223062999547,0.0,1,1.402356024275843e-38,1.682827173079073e-36
990.0,0.00034722223062999547,0.0,1,1.0173104552351377e-39,1.2207110012536121e-37
1020.0,0.00034722223062999547,0.0,1,7.378957453441622e-41,8.849722486538413e-39
1050.0,0.00034722223062999547,0.0,1,5.215632884216969e-42,4.894301133362645e-40
1080.0,0.00034722223062999547,0.0,1,7.342803953062041e-43,2.440921795007399e-41
1110.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,1.317220556465328e-42
1140.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1170.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1200.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1230.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1260.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1290.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1320.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1350.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1380.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1410.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1440.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1470.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1500.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1530.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1560.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1590.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1620.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1650.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1680.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1710.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1740.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1770.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1800.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1830.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1860.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1890.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1920.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1950.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1980.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2010.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2040.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2070.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2100.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2130.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2160.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2190.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2220.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2250.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2280.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2310.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2340.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2370.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2400.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2430.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2460.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2490.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2520.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2550.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2580.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2610.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2640.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2670.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2700.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2730.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2760.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2790.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2820.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2850.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2880.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2910.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2940.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2970.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3000.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3030.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3060.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3090.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3120.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3150.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3180.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3210.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3240.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3270.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3300.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3330.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3360.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3390.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3420.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3450.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3480.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3510.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3540.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3570.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3600.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3630.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3650.0,0.00034722223062999547,0.0,1,7.062544260197078e-43,7.062544260197078e-43
0.0,0.0013888889225199819,0.0,1,0.0,10.0
30.0,0.0013888889225199819,0.0,1,0.006820846814662218,0.6438924074172974
60.0,0.0013888889225199819,0.0,1,0.0008780489442870021,0.058185067027807236
90.0,0.0013888889225199819,0.0,1,9.62553167482838e-5,0.005904491990804672
120.0,0.0013888889225199819,0.0,1,1.0229678082396276e-5,0.0006168148829601705
150.0,0.0013888889225199819,0.0,1,1.078517698260839e-6,6.478220893768594e-5
180.0,0.0013888889225199819,0.0,1,1.1348730311055988e-7,6.810899321862962e-6
210.0,0.0013888889225199819,0.0,1,1.193772192209508e-8,7.163019972722395e-7
240.0,0.0013888889225199819,0.0,1,1.2556345962977389e-9,7.533898127576322e-8
270.0,0.0013888889225199819,0.0,1,1.3228018680422338e-10,7.936823642751278e-9
300.0,0.0013888889225199819,0.0,1,1.3961108311089099e-11,8.376668803045106e-10
330.0,0.0013888889225199819,0.0,1,1.4734798667662141e-12,8.840878723548329e-11
360.0,0.0013888889225199819,0.0,1,1.5551358215504935e-13,9.330811297225683e-12
390.0,0.0013888889225199819,0.0,1,1.6413201364435387e-14,9.847926510722638e-13
420.0,0.0013888889225199819,0.0,1,1.7322781977372023e-15,1.039366346895082e-13
450.0,0.0013888889225199819,0.0,1,1.8282782650010446e-16,1.0969654343413217e-14
480.0,0.0013888889225199819,0.0,1,1.929599618232665e-17,1.157758301866831e-15
510.0,0.0013888889225199819,0.0,1,2.0365314894050487e-18,1.2219168918659468e-16
540.0,0.0013888889225199819,0.0,1,2.1493830682914106e-19,1.2896292516086599e-17
570.0,0.0013888889225199819,0.0,1,2.26849904751535e-20,1.3611000553570179e-18
600.0,0.0013888889225199819,0.0,1,2.394215718001135e-21,1.436529673138751e-19
630.0,0.0013888889225199819,0.0,1,2.5269009610560567e-22,1.5161393447484444e-20
660.0,0.0013888889225199819,0.0,1,2.666936456616142e-23,1.6001588826091327e-21
690.0,0.0013888889225199819,0.0,1,2.81472670731004e-24,1.6888362137126413e-22
720.0,0.0013888889225199819,0.0,1,2.970704969351963e-25,1.7824252200039965e-23
750.0,0.0013888889225199819,0.0,1,3.135339069306182e-26,1.8812052781505043e-24
780.0,0.0013888889225199819,0.0,1,3.3091020155670384e-27,1.9854635512710354e-25
810.0,0.0013888889225199819,0.0,1,3.4924868982004036e-28,2.0954935929973502e-26
840.0,0.0013888889225199819,0.0,1,3.686031903884762e-29,2.2116171923267886e-27
870.0,0.0013888889225199819,0.0,1,3.890302127549187e-30,2.3341801480549354e-28
900.0,0.0013888889225199819,0.0,1,4.105885628580389e-31,2.463533728136935e-29
930.0,0.0013888889225199819,0.0,1,4.333429949200417e-32,2.6000586513069736e-30
960.0,0.0013888889225199819,0.0,1,4.573591747002263e-33,2.744153946175404e-31
990.0,0.0013888889225199819,0.0,1,4.827044492086872e-34,2.896227062594108e-32
1020.0,0.0013888889225199819,0.0,1,5.094540858997205e-35,3.0567266735324828e-33
1050.0,0.0013888889225199819,0.0,1,5.3768685724412764e-36,3.226120368602767e-34
1080.0,0.0013888889225199819,0.0,1,5.674839960430492e-37,3.40491208361069e-35
1110.0,0.0013888889225199819,0.0,1,5.989334047402173e-38,3.593609419172251e-36
1140.0,0.0013888889225199819,0.0,1,6.321286799837e-39,3.792762046605196e-37
1170.0,0.0013888889225199819,0.0,1,6.671596001635097e-40,4.002005839064089e-38
1200.0,0.0013888889225199819,0.0,1,7.035359069989177e-41,4.2401441816496056e-39
1230.0,0.0013888889225199819,0.0,1,6.776679373474815e-42,2.6314143082477145e-40
1260.0,0.0013888889225199819,0.0,1,7.623063645927005e-43,1.3125962715330562e-41
1290.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1320.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1350.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1380.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1410.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1440.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1470.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1500.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1530.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1560.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1590.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1620.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1650.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1680.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1710.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1740.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1770.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1800.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1830.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1860.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1890.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1920.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1950.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1980.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2010.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2040.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2070.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2100.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2130.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2160.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2190.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2220.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2250.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2280.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2310.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2340.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2370.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2400.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2430.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2460.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2490.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2520.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2550.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2580.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2610.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2640.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2670.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2700.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2730.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2760.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2790.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2820.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2850.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2880.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2910.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2940.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2970.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3000.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3030.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3060.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3090.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3120.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3150.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3180.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3210.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3240.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3270.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3300.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3330.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3360.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3390.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3420.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3450.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3480.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3510.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3540.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3570.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3600.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3630.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
3650.0,0.0013888889225199819,0.0,1,7.062544260197078e-43,7.062544260197078e-43
0.0,0.0031250000465661287,0.0,1,0.0,10.0
30.0,0.0031250000465661287,0.0,1,0.017143798992037773,0.8469383120536804
60.0,0.0031250000465661287,0.0,1,0.002903035841882229,0.11871758103370667
90.0,0.0031250000465661287,0.0,1,0.0004495212051551789,0.01802271418273449
120.0,0.0031250000465661287,0.0,1,6.899535219417885e-5,0.0027604857459664345
150.0,0.0031250000465661287,0.0,1,1.0568885045358911e-5,0.0004227665194775909
180.0,0.0031250000465661287,0.0,1,1.6181940054593724e-6,6.472794484579936e-5
210.0,0.0031250000465661287,0.0,1,2.4775710016911034e-7,9.91027718555415e-6
240.0,0.0031250000465661287,0.0,1,3.793338976265659e-8,1.5173357041931013e-6
270.0,0.0031250000465661287,0.0,1,5.815624426475097e-9,2.3262472836904635e-7
300.0,0.0031250000465661287,0.0,1,8.929642025812257e-10,3.5718546342877744e-8
330.0,0.0031250000465661287,0.0,1,1.371107116732162e-10,5.484431131463907e-9
360.0,0.0031250000465661287,0.0,1,2.1052808801824696e-11,8.421118247170511e-10
390.0,0.0031250000465661287,0.0,1,3.2325659076598567e-12,1.2930279069678363e-10
420.0,0.0031250000465661287,0.0,1,4.963473208829949e-13,1.9853903243660653e-11
450.0,0.0031250000465661287,0.0,1,7.621216212370246e-14,3.0484855091661434e-12
480.0,0.0031250000465661287,0.0,1,1.1702038840157806e-14,4.680822786665151e-13
510.0,0.0031250000465661287,0.0,1,1.796799767823996e-15,7.187202628834363e-14
540.0,0.0031250000465661287,0.0,1,2.758908599589016e-16,1.1035629739674854e-14
570.0,0.0031250000465661287,0.0,1,4.236181175808207e-17,1.6944755408177165e-15
600.0,0.0031250000465661287,0.0,1,6.504480980070917e-18,2.601791928807224e-16
630.0,0.0031250000465661287,0.0,1,9.987366308256068e-19,3.9949491702803873e-17
660.0,0.0031250000465661287,0.0,1,1.53351595372574e-19,6.134070328950284e-18
690.0,0.0031250000465661287,0.0,1,2.3546520085760218e-20,9.418592783161543e-19
720.0,0.0031250000465661287,0.0,1,3.6154719598403874e-21,1.446187265284249e-19
750.0,0.0031250000465661287,0.0,1,5.551389127834602e-22,2.220559407373927e-20
780.0,0.0031250000465661287,0.0,1,8.523943110234465e-23,3.409570226387173e-21
810.0,0.0031250000465661287,0.0,1,1.3088152206146472e-23,5.235258610539182e-22
840.0,0.0031250000465661287,0.0,1,2.0096308474443535e-24,8.038519129928526e-23
870.0,0.0031250000465661287,0.0,1,3.085703879519918e-25,1.234280329073564e-23
900.0,0.0031250000465661287,0.0,1,4.737966081342648e-26,1.8951870488346415e-24
930.0,0.0031250000465661287,0.0,1,7.274951534773969e-27,2.9099831407296745e-25
960.0,0.0031250000465661287,0.0,1,1.1170406195990606e-27,4.4681550057880584e-26
990.0,0.0031250000465661287,0.0,1,1.7151653194407326e-28,6.860666285180786e-27
1020.0,0.0031250000465661287,0.0,1,2.6335653560568236e-29,1.053425709088492e-27
1050.0,0.0031250000465661287,0.0,1,4.0437299071676656e-30,1.61749226379362e-28
1080.0,0.0031250000465661287,0.0,1,6.208979028557455e-31,2.4835903324851284e-29
1110.0,0.0031250000465661287,0.0,1,9.533607131496595e-32,3.8134477426551375e-30
1140.0,0.0031250000465661287,0.0,1,1.4638473762460164e-32,5.855386096050448e-31
1170.0,0.0031250000465661287,0.0,1,2.247672666440881e-33,8.990698600350392e-32
1200.0,0.0031250000465661287,0.0,1,3.451210088040965e-34,1.3804833740008137e-32
1230.0,0.0031250000465661287,0.0,1,5.299189374523077e-35,2.1196763926577038e-33
1260.0,0.0031250000465661287,0.0,1,8.136670159881287e-36,3.254671106003325e-34
1290.0,0.0031250000465661287,0.0,1,1.2493529589242502e-36,4.997400714992388e-35
1320.0,0.0031250000465661287,0.0,1,1.918329617201256e-37,7.673319903734652e-36
1350.0,0.0031250000465661287,0.0,1,2.9455103143516507e-38,1.178207354332322e-36
1380.0,0.0031250000465661287,0.0,1,4.5227062078914547e-39,1.8090566992648383e-37
1410.0,0.0031250000465661287,0.0,1,6.9444428256237825e-40,2.779397591793658e-38
1440.0,0.0031250000465661287,0.0,1,1.0665983261208345e-40,4.193346418135014e-39
1470.0,0.0031250000465661287,0.0,1,1.5276955858069156e-41,4.0738689084697514e-40
1500.0,0.0031250000465661287,0.0,1,1.4447387167188864e-42,2.0310419941923899e-41
1530.0,0.0031250000465661287,0.0,1,7.20267410662956e-43,1.0607829374938865e-42
1560.0,0.0031250000465661287,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1590.0,0.0031250000465661287,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1620.0,0.0031250000465661287,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1650.0,0.0031250000465661287,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1680.0,0.0031250000465661287,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1710.0,0.0031250000465661287,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1740.0,0.0031250000465661287,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1770.0,0.0031250000465661287,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1800.0,0.0031250000465661287,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1830.0,0.0031250000465661287,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1860.0,0.0031250000465661287,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1890.0,0.0031250000465661287,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1920.0,0.0031250000465661287,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1950.0,0.0031250000465661287,0.0,1,7.062544260197078e-43,7.062544260197078e-43
1980.0,0.0031250000465661287,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2010.0,0.0031250000465661287,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2040.0,0.0031250000465661287,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2070.0,0.0031250000465661287,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2100.0,0.0031250000465661287,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2130.0,0.0031250000465661287,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2160.0,0.0031250000465661287,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2190.0,0.0031250000465661287,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2220.0,0.0031250000465661287,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2250.0,0.0031250000465661287,0.0,1,7.062544260197078e-43,7.062544260197078e-43
2280.0,0.0031250000465661287,0.0,1,7.062544260197078e-43,7.062544260197078e-43
